Facies,0,1,2
2,31.00942090023891,42.1038407141673,55.21504346598627
2,25.41641203005219,33.17471188760424,44.213158749013566
2,26.641605649222292,34.3085882772063,46.837773828194806
2,25.230515093675997,30.932121588398715,42.57589323916959
2,25.423659549847628,31.452618664768654,42.251748391182
2,24.835884283004983,30.904397881255953,40.41925925221324
2,27.202750632405372,34.190972032312594,45.306826129632135
2,27.76662045028766,35.80433177775889,46.44777433815763
2,34.944119535989934,46.73209134817842,60.749299020885935
2,36.637686759584625,49.571486647313435,61.98494445978299
2,36.51985527902494,48.98171291074656,59.58046442978592
2,30.754554180422037,39.344329447122234,48.01286601875632
2,28.14211995436651,35.03971223283985,43.17629611028312
2,26.73252954211822,30.943846161971837,41.541171797967905
2,28.147916053411,31.121271762038358,43.7446790207154
2,26.690991635644334,27.764113657042422,41.532734344828924
2,28.31363317747432,30.681613073909375,45.874935200243165
2,30.73295869730389,35.380966292971216,51.79189384490137
2,31.33166966960091,36.71123853927231,52.51119038931765
2,32.014473364813576,38.263171214900545,53.51377130665105
2,35.974508936048274,44.408066014116855,62.27192015386498
2,38.77935307069243,49.175668715582766,69.48450891506243
2,41.003898851110286,51.728880280499354,72.22629572747351
2,47.786888808641145,57.24594700705179,81.54589443937213
2,51.696432285164434,59.458934323996,81.72190662026127
2,50.88226021455577,57.85476460801716,77.5319616506557
2,35.571419640736174,40.289868601718055,50.41512986205192
8,18.115144780684666,18.698463901874963,22.053995999156733
8,9.93405705830063,7.735612264483155,11.841840862442751
8,7.5416141734285995,6.322270487676608,10.96352130761521
8,6.529942701358681,6.9756271721540575,11.671300155484767
8,6.089610212495018,9.059605637528325,12.588212537335625
8,9.915719594823367,15.839853523093042,20.792980852635228
8,15.703070317683476,23.190120444557078,32.28672370913432
6,16.879746320277512,24.612979218250207,34.07073517340973
6,16.075271306471656,23.318553091108686,29.763169048216604
3,21.390164174121125,29.043155002837974,36.953233260018614
3,27.99197610628938,36.756840326712386,45.899540165316694
2,34.44391900813633,44.90009887636761,57.17149860337156
2,34.65846912115425,44.23781990366929,55.382261810395484
3,39.79119522683733,49.025248869799626,64.80000516474782
3,45.44382966013562,50.98596510294612,73.39871445961003
3,42.07040413833904,45.0815210487683,65.5965510928597
3,41.78281873334735,46.48078518974459,66.48721505382474
3,38.569477497748615,47.60935452059039,62.338509681089946
3,41.470898733830765,51.67068626617121,67.89529227444123
3,42.55844998649073,52.35659199320762,68.89503554400336
3,41.53104168827567,53.65414420804757,67.37718704958404
3,41.49359042878527,56.007076556993304,67.89335207590881
3,44.66805290493722,59.04754523600513,73.53011806530877
3,48.73514581784765,64.99222182241647,78.3823180151671
3,51.280120509115875,63.91985598735655,79.33748720348767
6,30.93141568800679,30.76034711620539,42.70033617927515
6,20.913109646301642,21.883118462281853,29.760768073282318
6,17.066527627316745,18.24412869935798,25.40364696930945
6,16.617393864079116,17.738968325533982,25.184377885698968
6,17.630495080234667,18.853405357716444,26.784889115933478
8,21.626103122556948,25.412304470015794,35.87273019725303
8,21.53684260020695,26.07753549598735,36.600325665359804
8,23.464371257380012,29.059016667819954,40.68854437628341
8,24.928108649587315,30.27941554101955,43.28849301603485
8,28.26820060245439,34.3057353329243,50.23060451463221
8,31.103727649391182,38.21648194160388,56.5915996769002
8,81.36369102293531,111.15184611271529,166.5296678363223
8,81.36369102293531,111.15184611271529,166.5296678363223
8,93.17535687283448,130.2298156667058,194.00132008164246
8,55.995100176623914,79.84413916552387,115.62913154212383
8,34.56971482631145,50.48642995708089,70.60261076648534
6,28.8807864788052,41.26974351603654,59.05168667748153
6,28.8807864788052,41.26974351603654,59.05168667748153
8,31.150749186212447,43.56237894274803,63.92601975509164
4,39.50298862739117,55.59474542311508,81.74917123553897
4,44.972721973092995,62.77671870701675,91.2119991073164
3,47.709607530426396,63.333662221937395,91.72748392403348
3,49.956255668149026,61.13943188136506,88.71908718435408
3,47.56292468725242,57.24433305122787,79.22340591429577
3,45.66044725721842,57.36464326215113,74.70608547956029
3,39.927805927395205,50.82001774016179,64.46955725174843
3,37.9952310772344,50.883370681609506,60.974383558957356
3,37.833176399825305,50.92251822405001,61.18693594270263
3,35.229925057059496,47.27141830088031,55.375422312906366
3,35.59864240446587,47.451593970338756,56.800107215168445
3,35.556851292513144,47.11756960606553,57.16278575202839
3,36.3318223014646,47.97532733219452,58.426307600693484
3,36.01741361723035,47.74030129871423,57.35995873587989
3,36.128322389802186,47.337645098475825,56.19501498509014
3,37.05787741679421,47.289281560048174,57.68123415507976
3,37.24257098782473,47.65583674631047,58.86486252786888
3,34.82141857717936,47.2453027685921,56.8485929820889
3,31.640499655214047,44.665093643181706,52.85631291275082
3,28.594606969230295,41.50863781976398,47.25795686565588
3,28.219394875523673,39.73410774353368,45.53696798025135
3,31.166723548888267,44.24952176084226,51.63992885420029
3,32.764752287217846,44.79974353386157,54.78311488133187
3,34.38215347266522,46.40043559611781,56.989632736061665
3,37.51425568217536,50.33790633213574,61.776307796933196
3,36.50763684025174,49.22345197136647,58.816449236013085
3,36.75262167370734,49.35779815000167,60.22083112966984
3,35.0397500411627,47.407679036896404,58.363482634683535
3,33.886868015575395,45.71403294346357,56.06200777908133
3,35.01159235576896,46.77057240089064,58.498088970209686
3,34.02962107722582,45.73811620018676,56.78500926730475
3,33.77065849834951,45.29765213764851,57.023637018772064
3,35.585092257416484,45.89597153540568,59.77124025490829
3,37.692724979162065,46.82943903665721,61.23318212921296
3,40.71441081627567,48.875092882061615,63.648122297341445
3,42.133674406213444,51.58019082094188,64.01545589560898
3,43.76757979304349,54.603465143166126,65.51684524214551
3,42.667067728990524,53.54813682100794,64.33869063141903
3,41.88051769085798,53.33793176903827,65.46762035745725
2,36.14499076879987,46.83901550002862,57.21822538236167
2,36.48725350676433,47.63580240443734,59.98100903867997
2,36.08432274067294,47.1976453079958,59.92246555445573
2,35.622713651256355,46.82973341266755,58.73609349012665
2,34.35603406298433,45.49514905538865,56.305331881232945
2,33.78000948040762,45.1126721462956,55.54601076815033
2,33.9075554543529,46.13295373830296,56.56412927457573
2,34.15120952692078,44.155059879961705,56.60176547878356
3,36.315975066058094,47.58209481825451,61.559628022576256
3,33.31938334203252,44.85679943219873,56.17630719992611
3,32.385818481092834,43.43650681247863,54.7032449238908
3,32.41782737929131,42.20498406192761,54.32187265532769
3,33.98381488259844,43.54642766735973,56.81994727299877
3,34.21161952494324,43.18528570393342,56.38945023613389
3,34.88048062975392,45.592538424954256,58.48452637847561
3,34.29951258894816,45.66732585857605,58.59546359317091
3,33.62703073363837,45.13769929658876,57.14965557204479
3,37.0808158992343,45.54754552084874,56.21955240841789
3,40.065275124414796,48.22355820729035,57.63084308447642
3,38.14072001514676,47.08453127576824,56.76520352087018
5,23.131677685934076,31.782322327816733,37.027141688874686
5,11.65739214773369,18.73897851059914,21.36798382953268
5,7.5962563754269885,15.360641771342973,15.91963961059679
5,5.408103251718371,11.695674453465891,11.316701654009485
5,5.4690107373376495,11.367356295223825,11.547273726226747
5,4.729417557300489,8.41908916355785,9.159646729291042
8,5.52308535920094,6.425146119355311,9.429457381392542
8,5.832094306040007,3.978097936873916,9.659661144451789
8,7.0821661444211585,5.547697129003909,12.095062995122897
8,12.163883555289246,15.37742017783619,21.368805520959818
5,19.049160602663658,28.231058831025273,32.40435753594413
5,24.354442727397164,39.02322261592208,42.510297327232806
5,23.60135372274986,36.86922299597641,42.47665944363313
5,15.567964025455527,23.632807326078257,28.15141872619599
8,11.129350758386506,15.987600415736035,19.938844191561145
8,8.469210327099844,10.664700501047603,14.102136150865594
8,10.906623920498374,12.722536841100627,19.448069451982366
8,11.998955264694409,13.504210241477756,21.853092859775234
5,13.85131901047105,15.687911848183331,26.038538425439906
5,13.930307944011988,15.111319498217558,25.84077568115569
5,15.688558795146127,18.17256190577274,30.09858974108186
5,15.993979361260577,20.177886122674135,31.40101093354863
5,15.22213007689644,20.30765585439077,30.3880557965364
5,13.880874772994668,18.940512131671454,27.8977202256789
5,14.775287353287888,19.668649972591094,29.258577098371973
5,15.479057177671928,20.334404868689234,30.15664773025619
5,15.572721242280558,19.959735340203082,29.915918135253026
5,15.083595626953072,19.811338108745684,29.072412025157128
5,16.55488771763722,21.807542954245704,32.959097713221986
5,17.239201602666874,23.14988417474562,34.5089544731173
5,18.295971684991333,24.125397494582632,36.62727905148364
5,16.68860136897929,21.71045109490458,32.18740054346615
5,16.68860136897929,21.71045109490458,32.18740054346615
5,17.02616269096874,21.856236588820597,32.96267746317455
5,17.481229558671927,22.566167584088447,33.31027763594583
5,17.712795089940187,23.487250443959244,34.227993581063025
5,16.51558164123371,23.45188575773227,31.584746688937464
5,18.26968231449549,25.907033043084827,35.77975882331078
5,17.512055420601694,24.41448250272639,34.21799615768743
5,18.5060371291562,25.711268879347628,36.512799947716246
5,17.576517764903812,25.484680594823434,35.00246237476818
5,17.21176443090819,25.24429096539892,34.2970360573591
5,16.158810321357084,23.961814601846868,31.884744867069266
5,17.517598704228064,25.502820684577973,34.62252604326578
5,19.300560640172858,28.340611761707663,38.65492166367439
5,25.333568342219376,37.28396411122647,51.966601371968196
4,42.6434936382309,61.91686714717836,88.93903911745552
4,92.04261785719683,132.439200922921,194.09329048577723
4,121.3926749958263,172.95234879482305,254.23514345418826
4,123.34327621699633,174.62804031548671,255.48179273854933
4,79.55880964669797,112.21917643789646,159.99716896122015
5,41.53264279240495,59.43626354733872,79.48784736010163
5,28.855302921365467,43.005362355936185,54.66953043696761
5,23.140213855545785,35.29231144996431,43.94602908126744
5,17.642441140056068,27.63629935790771,33.30881144854032
5,17.992018401500108,27.88623815403384,34.23998915044231
5,18.582697133313967,28.86776248513569,35.296165841923205
5,20.29110397522013,30.898643552428666,38.30438373813306
5,21.542594456635474,32.64234709046387,40.98006292387945
5,20.425707521426833,31.018681122852147,38.737976815819096
5,19.275024069237848,28.889550803651492,36.17697701601958
5,18.72708655079538,28.0645319510825,35.085220023598104
5,19.379237873750903,29.003829345038078,36.15128855451945
5,19.934571233194113,29.964554784534574,37.16653769127097
5,18.236393971833348,27.212669985026125,33.7186223635293
5,20.105058018281337,29.709343704968678,37.65878102156688
5,19.363611313424833,28.673835775673393,36.43841023901297
5,18.620076398224878,27.029034402275165,33.788534884161415
5,23.417599892480332,32.93785359678739,43.20181943386586
5,23.641385438140258,32.580418617127556,41.80035070732447
5,26.440784048578593,35.55919462673915,46.55796111481898
5,28.391848920352125,38.28537620872144,50.51509151819691
4,28.473104378142402,37.91205620218923,50.35242630996793
4,28.067562116732947,37.39459488184709,48.3663994052334
4,31.645702978529673,41.82683547365335,53.92671193482545
4,32.415366222241246,43.01263840193407,54.40652078434638
4,37.08411649025598,49.498691821154075,66.36266815869723
4,34.40058625332355,46.883806843816295,63.94728830381319
6,18.92727742760491,27.452019223386937,34.79985395986834
6,18.49207329962604,25.968908015236824,31.864902302688527
6,21.524692323510873,27.509521913026443,36.71881933080017
6,21.266964877468965,23.562415525247086,34.781313384177324
9,15.323033777255437,12.74160721289774,23.160061281944678
9,11.754048898987643,7.85986697141271,16.797389938317096
9,12.996709163877194,10.44370245948772,20.172114426904596
9,13.616377794026437,12.8854218960208,21.757061402922144
9,12.652488621981393,11.950719709327318,19.93450036540112
9,13.276123233331086,13.284038188224857,22.179643961783725
9,15.619450873786228,16.641945827929938,28.198117738849664
9,13.76233824697441,16.474054592586658,25.553349431816457
9,13.76233824697441,16.474054592586658,25.553349431816457
9,13.308951349869464,17.595645141408866,25.757610576514377
9,13.058268741643174,16.635587627189537,24.818726714551655
9,14.506201942290476,15.487983900064107,25.749898546302674
8,12.884996050034728,11.087996152789271,19.569473814206166
8,12.528594373691414,10.646324427824691,18.225459161196614
8,9.641854805046153,7.8611178518778395,13.744432594631661
8,8.214245804837594,6.954319700798204,12.412542305803825
8,8.214245804837594,6.954319700798204,12.412542305803825
8,6.825605596868332,7.118840463631963,11.215312368709078
8,8.291152222443474,10.919622050366222,14.66946070532675
8,11.464224181668376,15.312082912979395,22.495479267501512
8,16.44853604429133,21.723086543846918,33.652849394738226
2,41.56873336687764,40.898147622744474,70.75930439191761
2,39.79472875838421,47.735081514455786,67.42438522021311
2,38.40313123774966,52.952535685597496,66.32833060933376
2,33.74229915720781,47.453065237572794,57.28119935425717
2,32.82714776190866,45.58445436745738,55.53929131415832
2,32.41350716406171,45.870236565184584,54.89896330683693
2,33.21742032933632,46.126294302197365,55.230551071600466
2,33.41711409340522,46.417779400526555,56.18569216639201
2,34.266702121830335,47.63664661046917,57.518540696654895
2,32.535968501587114,44.94326793193196,53.76406669035174
2,32.06571398705135,43.98578290598147,52.41993184530486
2,30.244201224447643,41.18718780115807,50.26042180475838
2,27.904098301627364,37.51582454373366,46.40842060651457
2,27.58644898965981,36.680107541838304,46.6783694547954
2,27.357628793132047,37.47838904902401,46.225638089534854
2,25.913402956166856,35.637898471434184,43.25111341745526
2,30.738995791487298,43.68946545115768,52.62539651804062
2,32.46651680515842,44.81673727163037,55.17760311662933
2,31.811891610344727,43.361483455633326,53.870673826730325
2,31.176321257940856,40.71891750394976,53.74266284600879
2,26.97866806805953,33.02876709476825,45.565596642920916
1,24.853793581718765,27.732209185017147,40.62351977644879
1,25.820062347821267,27.061477223448342,41.24132246876297
1,24.28212670544043,22.863519559162985,37.123689990099074
1,25.16846043585675,22.220444087082644,38.62966850559574
1,24.758037269227724,20.593885743178994,38.329457127359206
1,24.4253454880104,20.334850385190148,37.59030670971609
1,26.339778651300396,23.80238992318492,41.31053654355611
1,25.5282883179325,23.08633060667389,39.1803553436615
1,25.827641198841913,22.899637349060097,39.0047783488372
1,26.1660427398776,21.945723958818277,39.2457327039018
1,27.988164879109355,23.077108683082415,42.150583157938
1,27.476610827320727,21.167684704388353,40.72547294030986
1,27.730363529359,21.82154187311493,41.13561219063802
1,28.131957634115107,22.673882765579812,41.83462687846622
1,28.54289474742757,23.34479906215114,42.06137016590412
1,29.65214670891366,23.973377449948618,42.61398208104221
1,30.9512250336691,25.20993175544017,44.485639413099754
1,30.467904812145704,24.40323540650345,42.79754828199497
1,30.530356213438445,23.797896942833777,43.41970008299566
1,31.26541038007507,25.27919335323692,45.516441299494446
1,31.051425032722854,25.320002304062644,45.54872759579951
1,31.76952646150667,26.39141401386283,48.02534376051212
1,32.419956980304796,27.34607817938942,50.114020646246026
1,31.96723770926372,29.263978321014264,50.407973039706185
1,37.56046143052089,39.30504052593045,59.82821634274199
1,39.225586051632234,43.69387618638537,61.4295716906535
2,39.000757566807,40.41154457785955,60.76427634894338
2,35.76120422445878,37.740423209163495,59.52357096137042
1,29.297466506640614,31.766926111873644,50.47665395650137
1,27.928771796215567,33.1231695826518,48.95529651088465
1,28.807498676094966,33.62924022027237,49.37129974172011
1,28.567467009213168,32.308436459940744,47.47210114142472
1,32.94850955129071,37.03622519921231,52.2028181190674
1,41.8723692819642,42.697631622712784,61.00964144533413
2,43.44236515887637,39.16715123819466,59.7818635594152
2,38.57013315924649,30.42342679365349,51.86850476061272
2,29.522984766601258,23.913053351387095,41.82932416351589
2,30.671622402424287,32.101185591086534,48.856634770575916
2,34.869901513095634,42.83224690689124,45.268403238100476
2,42.38920700095518,39.6327194090772,48.63227371730024
3,44.660102036414465,26.608768236383025,53.81262065350271
3,30.554164746349787,-1.0911517233644226,39.442592200443165
8,30.554164746349787,-1.0911517233644226,39.442592200443165
8,11.302180562918611,2.5371720322330344,22.285159539768724
8,12.690202298917011,15.581335824688127,26.23380273536155
